Matrice de transition pour le 2021-03-01
                             Anderlecht  Auderghem  Berchem-Sainte-Agathe  Bruxelles  Etterbeek  Evere  Forest (Bruxelles-Capitale)  Ganshoren  Ixelles  Jette  Koekelberg  Molenbeek-Saint-Jean  Saint-Gilles  Saint-Josse-ten-Noode  Schaerbeek  Uccle  Watermael-Boitsfort  Woluwe-Saint-Lambert  Woluwe-Saint-Pierre
Woluwe-Saint-Pierre            0.000000   0.000000               0.000000   0.000000   0.000000  0.000000                          0.0   0.000000  0.000000    0.0    0.000000              0.000000          0.00               0.000000    0.000000  0.000000                0.000              0.000000             1.272727

Matrice de transition pour le 2021-04-01
                             Anderlecht  Auderghem  Berchem-Sainte-Agathe  Bruxelles  Etterbeek     Evere  Forest (Bruxelles-Capitale)  Ganshoren   Ixelles     Jette  Koekelberg  Molenbeek-Saint-Jean  Saint-Gilles  Saint-Josse-ten-Noode  Schaerbeek     Uccle  Watermael-Boitsfort  Woluwe-Saint-Lambert  Woluwe-Saint-Pierre
Anderlecht                     1.076923   0.000000               0.000000   0.000000        0.0  0.000000                     0.000000        0.0  0.000000  0.000000        0.00              0.000000      0.000000                    0.0    0.000000  0.000000             0.000000                   0.0                  0.0
Auderghem                      0.000000   1.363636               0.000000   0.000000        0.0  0.000000                     0.000000        0.0  0.000000  0.000000        0.00              0.000000      0.000000                    0.0    0.000000  0.000000             0.000000                   0.0                  0.0
Berchem-Sainte-Agathe          0.000000   0.000000               0.857143   0.000000        0.0  0.000000                     0.000000        0.0  0.000000  0.000000        0.00              0.000000      0.000000                    0.0    0.000000  0.000000             0.000000                   0.0                  0.0
Bruxelles                      0.000000   0.000000               0.000000   1.216216        0.0  0.000000                     0.000000        0.0  0.000000  0.000000        0.00              0.000000      0.000000                    0.0    0.000000  0.000000             0.000000                   0.0                  0.0
Etterbeek                      0.000000   0.000000               0.000000   0.000000        1.5  0.000000                     0.000000        0.0  0.000000  0.000000        0.00              0.000000      0.000000                    0.0    0.000000  0.000000             0.000000                   0.0                  0.0
Evere                          0.000000   0.000000               0.000000   0.000000        0.0  0.866667                     0.000000        0.0  0.000000  0.000000        0.00              0.000000      0.000000                    0.0    0.000000  0.000000             0.000000                   0.0                  0.0
Forest (Bruxelles-Capitale)    0.000000   0.000000               0.000000   0.000000        0.0  0.000000                     1.518519        0.0  0.000000  0.000000        0.00              0.000000      0.000000                    0.0    0.000000  0.000000             0.000000                   0.0                  0.0
Ganshoren                      0.000000   0.000000               0.000000   0.000000        0.0  0.000000                     0.000000        1.0  0.000000  0.000000        0.00              0.000000      0.000000                    0.0    0.000000  0.000000             0.000000                   0.0                  0.0
Ixelles                        0.000000   0.000000               0.000000   0.000000        0.0  0.000000                     0.000000        0.0  1.705882  0.000000        0.00              0.000000      0.000000                    0.0    0.000000  0.000000             0.000000                   0.0                  0.0
Jette                          0.000000   0.000000               0.000000   0.000000        0.0  0.000000                     0.000000        0.0  0.000000  0.869565        0.00              0.000000      0.000000                    0.0    0.000000  0.000000             0.000000                   0.0                  0.0
